1460,2156986834,1940eba68e8fef010ba9bb09f31ac54,68427404@N00,Visentico+%2F+Sento,12-2007,1199240970,Canon+DIGITAL+IXUS+50,IMG_8465,,"2007,2008,a%C3%B1o,alhambra,espa%C3%B1a,fin,fin+de+a%C3%B1o,generalife,granada,nazari,nazaries,nochevieja,nuevo,palace,palacio,palacios,spain",,-3.590533,37.177312,15.0,http://www.flickr.com/photos/68427404@N00/2156986834/,http://farm3.staticflickr.com/2024/2156986834_278c378d9b.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,2024,3,278c378d9b,9ac69c3326,jpg,0
1480,191901635,4b524646b39f6ef69cfe5951be16d,21424326@N00,Jared+Zimmerman,07-2006,1153160456,Canon+EOS-1DS,cretegreece028,,"%CE%BA%CF%81%CE%AE%CF%84%CE%B7,aegean,aegean+sea,building,crete,greece,greek,hellas,island,kriti,mediterranean,minoan,rhodes,rhodos,summer,trip,vacation",,24.003753,35.514343,8.0,http://www.flickr.com/photos/21424326@N00/191901635/,http://farm1.staticflickr.com/52/191901635_2389b0c3d4.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,52,1,2389b0c3d4,2389b0c3d4,jpg,0
1526,5726166691,5cc15a62611a7063df984d6c6d8c3da5,69554611@N00,gilus_pl,04-2011,1305556204,Canon+EOS+40D,Storm+over+Konso%2C,,"africa,ethiopia,hdr,konso,storm",,37.449474,5.317543,12.0,http://www.flickr.com/photos/69554611@N00/5726166691/,http://farm3.staticflickr.com/2669/5726166691_ea4af670cc.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2669,3,ea4af670cc,e33bc81e9f,jpg,0
1670,5795908807,91efa91277a11b8325323329f2ff1e9,63644460@N05,DarkOrb85,11-2010,1307188905,OLYMPUS+IMAGING+CORP.+FE46%2CX41%2CX42,PB100274,,"sahara,trek",,-7.270202,29.935895000000002,8.0,http://www.flickr.com/photos/63644460@N05/5795908807/,http://farm6.staticflickr.com/5307/5795908807_8baabd0e8b.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,5307,6,8baabd0e8b,3de12994eb,jpg,0
1784,308472191,2cfc5b945e71c0c130c318ac74ac75e0,72175114@N00,michielvw,09-2006,1164700121,Canon+EOS+20D,IMG_8040,,"big+five,elephant,greater+santa+lucia+wetland+park,greater+st.+lucia+parksafari,hluhluwe-umfolozi,hluhluwe-umfolozi+park,kwazulu-natal,safari,south+africa,wildlife",,32.257404,-28.046985,12.0,http://www.flickr.com/photos/72175114@N00/308472191/,http://farm1.staticflickr.com/106/308472191_cb59d95871.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,106,1,cb59d95871,cb59d95871,jpg,0
1865,10977505143,157cd73faa1bffa224bfc11b9579c72,20079119@N00,exzombie,11-2013,1385038402,,%D9%85%D8%B9%D8%B6%D9%88%D8%B6+%D9%88+%D9%85%D8%B7%D9%82%D9%88%D9%82..+%D9%88+%D8%AD%D8%A7%D8%B0%D9%81%D9%8A%D9%86+%D8%A8%D8%B7%D8%A7%D8%B7+%D8%A8%D9%88%D9%8A%D9%87%D9%8A+%D9%88+%D8%B2%D8%A7%D9%81%D9%8A%D9%86%D9%8A..+%D9%85%D8%AD%D8%AA%D8%A7%D8%AC+%D8%AD%D9%86%D8%A7%D9%86+%D8%A7%D9%84%D9%8A%D9%88%D9%85+%D9%88+%D8%A8%D9%88%D9%81%D8%B1%D8%A9..+%D8%A7%D9%84%D9%8A+%D8%B4%D8%A7%D9%8A%D9%81+%D8%A7%D9%86%D9%87+%D8%B9%D9%86%D8%AF%D9%87+%D9%81%D8%A7%D8%A6%D8%B6+%D8%AD%D9%86%D8%A7%D9%86+%D9%8A%D9%82%D9%88%D9%84+%D9%84%D9%8A+%D8%A8%D9%85%D8%B9%D8%B1%D8%B6+%D8%A7%D9%84%D9%83%D8%AA%D8%A7%D8%A8,,"instagram+app,iphoneography,lo-fi,square,square+format","foursquare%3Avenue%3D527b926811d2a3c9b69aaed0,uploaded%3Aby%3Dinstagram",48.060423,29.283976000000003,16.0,http://www.flickr.com/photos/20079119@N00/10977505143/,http://farm8.staticflickr.com/7372/10977505143_e14e7d56e9.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,7372,8,e14e7d56e9,1de57060a7,jpg,0
2096,9090879865,4228c6e1d147a81594a8d61119419b30,97603947@N03,mm2014tunisia,06-2013,1371730891,Canon+EOS+600D,IMG_8916,,,,10.53556,36.36743,12.0,http://www.flickr.com/photos/97603947@N03/9090879865/,http://farm8.staticflickr.com/7335/9090879865_488274467a.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,7335,8,488274467a,40001c2c9b,jpg,0
2111,3365359324,b5d0df623b49acf75d49d2361a5c4c0,58213213@N00,Valter+Jacinto+%7C+Portugal,03-2009,1237375347,SONY+DSLR-A350,Percevejo+%2F%2F+Bug+%28Camptopus+lateralis%29,%3Cb%3ELocation%3C%2Fb%3E%3A+Europe+%3E+Portugal+%3E+Algarve%0A%0A%3Cb%3EDate+Photo+Taken%3C%2Fb%3E%3A+March+12%2C+2009%0A%0A%C2%A9+Copyright.+You+cannot+use%21+Only+%3Cb%3EEncyclopedia+of+Life%3C%2Fb%3E+%28EOL%29,"100m28,a350,algarve,alydidae,animalia,animals,arthropoda,biodiversity,bugs,camptopus,camptopus+lateralis,dslr-a350,europe,faro,fauna,gambelas,hemiptera,heteroptera,insecta,insectos,insects,nature,nature+photography,percevejos,portugal,prnppp_riaformosa,sal-100m28,sony+dslr-a350,sony+sal-100m28,turismo+de+natureza","geo%3Acountry%3Dportugal,geo%3Aregion%3Deurope,taxonomy%3Abinomial%3Dcamptopus+lateralis,taxonomy%3Aclass%3Dinsecta,taxonomy%3Afamily%3Dalydidae,taxonomy%3Agenus%3Dcamptopus,taxonomy%3Akingdom%3Danimalia,taxonomy%3Aorder%3Dhemiptera,taxonomy%3Aphylum%3Darthropoda",-7.975473,37.039318,14.0,http://www.flickr.com/photos/58213213@N00/3365359324/,http://farm4.staticflickr.com/3540/3365359324_98fef29792.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3540,4,98fef29792,95fc2abf8a,jpg,0
2180,5292540094,fb3fe1c0dabf993b911df1c3f9c2b9e,61577908@N00,jasonpearce,12-2010,1293342041,Panasonic+DMC-ZS7,P1000055,,"2010,africa,airport,bycameronpearce,cai,cairo,december,egypt,jppictured,pearce,vacation",,31.228458000000003,29.996421999999995,16.0,http://www.flickr.com/photos/61577908@N00/5292540094/,http://farm6.staticflickr.com/5161/5292540094_6fc36f9293.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,5161,6,6fc36f9293,2f4623985f,jpg,0
2322,2206311719,7c9b25441e8b0e39dd8a05bc5a8389,23001007@N04,Terrybile,01-2008,1200855561,,Tandahimba+1+-+Tanzania,,,,37.30957,-10.768555000000001,5.0,http://www.flickr.com/photos/23001007@N04/2206311719/,http://farm3.staticflickr.com/2400/2206311719_959f9e35da.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2400,3,959f9e35da,997c82652c,jpg,0
2346,115904878,64361b16813c30a23528da830c61d8,40813689@N00,Don+Meliton,03-2006,1142960269,OLYMPUS+IMAGING+CORP.+IR-300,espatarrao,,animales,,32.574307,15.566634,16.0,http://www.flickr.com/photos/40813689@N00/115904878/,http://farm1.staticflickr.com/35/115904878_ae8b2e85f3.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,35,1,ae8b2e85f3,ae8b2e85f3,jpg,0
2600,5470807308,30ae69ad258cebc4ca94223d2f3fba8,49707497@N06,The+Prime+Minister%27s+Office,02-2011,1298453664,,Sir+John+Major%2C+PM+David+Cameron+and+Kuwaiti+PM+Nasser+Mohammed+Al-Ahmed+Al-Sabah,Former+British+Prime+Minister+Sir+John+Major%2C+British+Prime+Minister+David+Cameron+and+Kuwaiti+Prime+Minister+Nasser+Mohammed+Al-Ahmed+Al-Sabah+arrive+for+a+ceremony+to+mark+the+20th+anniversary+of+the+Liberation+of+Kuwait+on+day+two+of+Cameron%27s+visit+to+the+Middle+East%3B+22+February+2011%3B+PA+copyright,"david+cameron,kuwait,middle+east",,47.494448999999996,29.31015,2.0,http://www.flickr.com/photos/49707497@N06/5470807308/,http://farm6.staticflickr.com/5139/5470807308_b3ac558924.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,5139,6,b3ac558924,b277797605,jpg,0
2697,4246795463,fbeb83afa0dd2b3d2f158e616c83cc7,14479346@N00,mateoone,12-2009,1262680106,NIKON+CORPORATION+NIKON+D300,DSC_0571,,,,35.15213,-1.533096,16.0,http://www.flickr.com/photos/14479346@N00/4246795463/,http://farm5.staticflickr.com/4024/4246795463_cfc210987f.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,4024,5,cfc210987f,7ca008fdd9,jpg,0
2837,5293584162,271f823461ff91d49fa297e8467a9f67,61577908@N00,jasonpearce,12-2010,1293378002,CASIO+COMPUTER+CO.%2CLTD.+EX-S500,CIMG6056,,"2010,africa,byannpearce,december,egypt,pearce,vacation",,32.656936,25.719033,16.0,http://www.flickr.com/photos/61577908@N00/5293584162/,http://farm6.staticflickr.com/5244/5293584162_b939c3317f.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,5244,6,b939c3317f,2da8045435,jpg,0
2887,5922602279,64ffe653f8e15d83a417adfd91babe,34013098@N05,Anti+Podean,09-2005,1310323465,Canon+PowerShot+A40,Tangiers,Two+of+West+London+Aero+Club%27s+finest+instructors%2C+their+Chief+Flying+Instructor+and+John+%28a+fellow+flying+student%29+having+a+seat+while+we+wait+for+everyone+to+arrive.,"airport,cessna,flying,morocco,tangiers",,-5.872192,35.835628,6.0,http://www.flickr.com/photos/34013098@N05/5922602279/,http://farm7.staticflickr.com/6020/5922602279_8035936cda.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,6020,7,8035936cda,d1f5407304,jpg,0
3196,6234082642,eaba2ef7488fe33e062ca5a66fd4a,84117255@N00,gr33ndata,10-2011,1318328701,Canon+EOS+550D,Kairouan,Streets+of+Kairouan%2C+Tunisia,"canon,tunisia",,10.10107,35.678075,12.0,http://www.flickr.com/photos/84117255@N00/6234082642/,http://farm7.staticflickr.com/6231/6234082642_1f41b112b3.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,6231,7,1f41b112b3,3a92ba7bfe,jpg,0
3856,3191203398,2a4c64b1a995e7e5c29d08fd2b59cce,56475368@N00,elgringospain,01-2009,1231757185,NIKON+CORPORATION+NIKON+D40,Monachil,Sleepy+town+located+near+the+Sierra+Nevada%2C+Spain,"d40,elgringinspain,elgringo,family,granada,kids,mike+young,mike+young+spain,monachil,nikon,nikon+d40,sierra+nevada,spain",,-3.484725,37.117073,10.0,http://www.flickr.com/photos/56475368@N00/3191203398/,http://farm4.staticflickr.com/3523/3191203398_01da716141.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,3523,4,01da716141,3a2050785e,jpg,0
4251,1301281947,c794c50ae58bd45fd998a99591ad850,7309868@N06,dominikgolenia,08-2007,1188725807,NIKON+CORPORATION+NIKON+D80,Morocco,More+pictures+%28over+500%29+from+Morocco%3A+%3Ca+href%3D%22http%3A%2F%2Fdg.art.pl%2Finne%2F20070806_Maroko%2FMaroko%2F%22%3Edg.art.pl%2Finne%2F20070806_Maroko%2FMaroko%2F%3C%2Fa%3E,"18-200,d80,fes,fez,hide,maroko,morocco,nikkor,nikon,tannery,vr",,-5.000495,34.050383000000004,12.0,http://www.flickr.com/photos/7309868@N06/1301281947/,http://farm2.staticflickr.com/1437/1301281947_a722e785d2.jpg,Attribution-NoDerivs License,http://creativecommons.org/licenses/by-nd/2.0/,1437,2,a722e785d2,e1c62ba634,jpg,0
4314,6142184758,1d8a1b6194a2a1f36c564be5988bddd,36887207@N06,jacashgone,08-2011,1315868465,NIKON+CORPORATION+NIKON+D90,Dinosaur+trackways,,"d90,dinosaur,footprints,fossil,mashonaland+west+province,micher,nikon,nikond90,spoor,trackway,zimbabwe",,29.996902000000002,-16.175276,16.0,http://www.flickr.com/photos/36887207@N06/6142184758/,http://farm7.staticflickr.com/6194/6142184758_29c6015437.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,6194,7,29c6015437,002533a531,jpg,0
4336,9731879617,764d5c9a298382d159f216f7f56af5c4,27998473@N02,jbdodane,09-2013,1379025072,NIKON+CORPORATION+NIKON+D5100,20130905-DSC_1701,,"africa,ashanti,bicycle,day306,freewheely.com,ghana",,-2.152671,6.992597999999999,16.0,http://www.flickr.com/photos/27998473@N02/9731879617/,http://farm8.staticflickr.com/7317/9731879617_04dc92b1ca.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,7317,8,04dc92b1ca,6c1a6ae62b,jpg,0
4576,2006838607,8476fffc4923d82651875d770a487c6,46966446@N00,dreafrei,10-2007,1194993707,Canon+EOS+400D+DIGITAL,Strauss,,"oktober,s%C3%BCdafrika,south+africa",,22.202854000000002,-33.5916,12.0,http://www.flickr.com/photos/46966446@N00/2006838607/,http://farm3.staticflickr.com/2372/2006838607_9c874b97dd.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2372,3,9c874b97dd,851842beeb,jpg,0
4795,2685814291,3dc2968621a0d1d3ebd5cfe6f3ef281a,68506146@N00,jntolva,07-2008,1216583909,Canon+PowerShot+TX1,Clay+lined+swamp+beds,,"2008,africa,artisan,clay,corporateservicecorps,csc,ghana,handicraft,ibm,pottery,river",,-1.6256329999999999,6.698908,12.0,http://www.flickr.com/photos/68506146@N00/2685814291/,http://farm4.staticflickr.com/3233/2685814291_bdc2f1de37.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3233,4,bdc2f1de37,d7d3d69aa4,jpg,0
5055,6683804657,d235b0bac5bf1ac3b081996eb76bc720,25535162@N02,Martin+Wippel,09-2011,1326367193,Canon+PowerShot+SD1300+IS,Zypern+2011,Clemens%2C+Makronissos+Beach%2C+Ayia+Napa,"%CE%BA%CF%8D%CF%80%CF%81%CE%BF%CF%82,%CF%84%CF%81%CF%8C%CE%BF%CE%B4%CE%BF%CF%82,agia,aiya,asterias,ayia,beach,boyer,clemens,cuprum,cyprus,gebirge,greco,hotel,julia,k%C4%B1br%C4%B1s,kap,kypros,larnaca,makronissos,martin,napa,nissi,olympos,troodos,wippel,zypern",,33.95565,34.984194,15.0,http://www.flickr.com/photos/25535162@N02/6683804657/,http://farm8.staticflickr.com/7017/6683804657_40b766d19c.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,7017,8,40b766d19c,54c19bee3f,jpg,0
5435,1618827261,ab249d83bcd7a32bdd4dce3d7fb417f,14974747@N03,Silvichu,04-2006,1192729375,Canon+PowerShot+A620,El+Torcal+de+Antequera+4,,"antequera,el+torcal,malaga",,-4.560699,36.956064000000005,12.0,http://www.flickr.com/photos/14974747@N03/1618827261/,http://farm3.staticflickr.com/2400/1618827261_2301f35c57.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2400,3,2301f35c57,2ba3a3fd2d,jpg,0
5531,6077552058,912af7f73fa2c89c5f24b6cf6fe2d57,47448228@N07,rachidH,08-2011,1314213660,NIKON+CORPORATION+NIKON+D5000,DSC_0259,Hoopoe+%7E+Upupa+epops+%7E+Huppe+fasci%C3%A9e,"birds,egypt,hoopoe,huppe,huppe+fasci%C3%A9e,nature,oiseaux,rachidh,redsea,upupa+epops",,32.459106,29.900335,11.0,http://www.flickr.com/photos/47448228@N07/6077552058/,http://farm7.staticflickr.com/6065/6077552058_945bd3ed80.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,6065,7,945bd3ed80,5499290c95,jpg,0
5574,5631201986,3f61eb88aba9ec498fcde6d764b6237,14607519@N07,frado76,04-2011,1303129171,SONY+DSLR-A100,palmeral+artificial,palmeral+de+las+sorpresas%2C+de+junquera+arquitectos%2C+m%C3%A1laga%2C+abril+de+2011,malaga,,-4.417887,36.717658,15.0,http://www.flickr.com/photos/14607519@N07/5631201986/,http://farm6.staticflickr.com/5225/5631201986_71711df62c.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,5225,6,71711df62c,25a69ccf1e,jpg,0
5649,9983784356,20f5d132edd7cdd347d4fb1f7a292be4,62636276@N08,%CE%A0%CE%B5%CE%B6%CE%BF%CF%80%CE%BF%CF%81%CE%B9%CE%BA%CF%8C%CF%82+%CE%8C%CE%BC%CE%B9%CE%BB%CE%BF%CF%82,09-2013,1380386235,SONY+HDR-TD20VE,DSC05413a,,,,24.856622,35.375116,16.0,http://www.flickr.com/photos/62636276@N08/9983784356/,http://farm3.staticflickr.com/2867/9983784356_d6ef716c9a.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,2867,3,d6ef716c9a,ddbc5aeae4,jpg,0
6072,5176491505,703c4e05d4fd4fd3c91efeea4a6229e,51045845@N08,siwild,02-2010,1289785094,Reconyx+RM45+RAPIDFIRE,Thomson%27s+Gazelle,This+Thomson%27s+Gazelle%2C+%3Ci%3EEudorcas+thomsonii%3C%2Fi%3E%2C+was+photographed+in+Kenya%2C+as+part+of+a+research+project+utilizing+motion-activated+camera-traps.%0A%0AYou+are+invited+to+go+WILD+on+Smithsonian%27s+interactive+website%2C+%3Ca+href%3D%22http%3A%2F%2Fsmithsonianwild.si.edu%2Fwild.cfm%3Fid%3DKenya_Pic_24647%26fid%3D5176491505%26%22+rel%3D%22nofollow%22%3ESmithsonian+WILD%3C%2Fa%3E%2C+to+learn+more+about+the+research+and+browse+photos+like+this+from+around+the+world.%0A%0A%3Ca+href%3D%22http%3A%2F%2Fsiwild.si.edu%2Fwild.cfm%3Ffid%3D5176491505%22+rel%3D%22nofollow%22%3Esiwild.si.edu%2Fwild.cfm%3Ffid%3D5176491505%3C%2Fa%3E,"deer+and+antelope,eudorcas+thomsonii,mpala,thomson%27s+gazelle","br%3Abatch%3Dsla06_20101118_065647,geo%3Alocality%3Dkenya,sequence%3Aid%3Dol_jogi_seq_1953,sequence%3Aindex%3D1,sequence%3Akey%3D1,sequence%3Alength%3D3,siwild%3Acamdeploy%3Dmpala_deploy_717,siwild%3Adate%3D2010-02-12+06%3A20%3A00.0,siwild%3Aimageid%3Dkenya_pic_24647,siwild%3Alocation%3Dmpala_268,siwild%3Aplot%3Dol+jogi,siwild%3Aregion%3Dkenya,siwild%3Aspecies%3D209,siwild%3Astudy%3Dmpala,siwild%3Astudyid%3Dmpala+sets,siwild%3Atrigger%3Dol_jogi_seq_1953,taxonomy%3Acommon%3Dthomson%27s+gazelle,taxonomy%3Agroup%3Ddeer+and+antelope,taxonomy%3Aspecies%3Deudorcas+thomsonii",37.072501,0.31206300000000003,16.0,http://www.flickr.com/photos/51045845@N08/5176491505/,http://farm5.staticflickr.com/4152/5176491505_5280d13c78.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,4152,5,5280d13c78,26d8eedb97,jpg,0
6182,128376091,dbfc44c4a4aff01c922e109d8fcb92ed,73324698@N00,O.K.+Photography,04-2006,1145024083,,Catch+up+im+Morgenrot,,"asia,asien,athena38,barche,barco,bestasliman,boat,boot,catamaran,catchup,deniz,mare,meer,mittelmeer,o.k.photography,sailing,sailingcatchup,schiff,sea,segeln,segeln2006,ship,t%C3%BCrkei,t%C3%BCrkiye,turchia,turkey,vessel",,29.084071999999995,36.566598,12.0,http://www.flickr.com/photos/73324698@N00/128376091/,http://farm1.staticflickr.com/51/128376091_2abb19b03f.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,51,1,2abb19b03f,2abb19b03f,jpg,0
6385,2060491878,38f0828726c8ded40d612aad2673845,84554176@N00,Gi%C3%A5m,08-2007,1195932506,Canon+EOS+30D,23-08-2007,Tanzanie%2C+%0AEnfin+des+girafes+%21,"masai,ngorongoro,tanzania,tanzanie",,36.051292,-2.858777,12.0,http://www.flickr.com/photos/84554176@N00/2060491878/,http://farm3.staticflickr.com/2011/2060491878_39967bae46.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,2011,3,39967bae46,b89b951a06,jpg,0
6386,2972426113,2bf333e9282e209f31368145b791830,78297569@N00,biggles621,10-2008,1224981662,Canon+EOS+400D+DIGITAL,_MG_1105,,"flickrbigcats,lion,masai+mara,wildebeest",,35.13643,-1.404648,16.0,http://www.flickr.com/photos/78297569@N00/2972426113/,http://farm4.staticflickr.com/3289/2972426113_a2a1614a23.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3289,4,a2a1614a23,f9a917d439,jpg,0
