8180,4610575156,25c3374a131aeb1f3b1621c09caf1b73,16069488@N00,string_bass_dave,02-2010,1273974424,Canon+EOS+20D,Wedding+Celebration+-+Laxmi+Villa+Palace+Hotel+-+Bharatpur+-+India,I+had+a+lot+of+trouble+getting+reservations+on+my+time+off+because+it+was+wedding+season+in+India.++In+fact%2C+when+I+arrived+at+the+Laxmi+Villa+Palace+Hotel+in+Bharatpur+%28where+the+bird+sanctuary+is+located%29+I+literally+had+to+carry+my+luggage+through+the+wedding+procession+which+was+just+tnen+entering+the+grounds.%0A%0AWhen+I+got+to+my+room%2C+this+was+the+magical+sight+I+saw+out+of+my+bathroom+window%21,"17.0-40.0+mm,bharatpur,celebration,india,lights,night,rajasthan,wedding",,77.489097,27.215299,16.0,http://www.flickr.com/photos/16069488@N00/4610575156/,http://farm4.staticflickr.com/3398/4610575156_4a35df9823.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,3398,4,4a35df9823,1957d93482,jpg,0
8339,518723723,b331a3711dfba29a37c4b3ed98d9ae,40040700428@N01,machina,05-2007,1180390638,Canon+PowerShot+SD450,Ryan%2C+Haleem+and+Kevin+Sharing,,"afghanistan,angel,kabul,lunch,traditional",,69.167432,34.52261,12.0,http://www.flickr.com/photos/40040700428@N01/518723723/,http://farm1.staticflickr.com/254/518723723_3dbec96c28.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,254,1,3dbec96c28,5.32E+07,jpg,0
8394,6307380477,80454ef65e5fc79df5ddd89cec2a2da,61545321@N06,WorldFish,11-2011,1320283830,OLYMPUS+OPTICAL+CO.%2CLTD+C-1Z%2CD-150Z,Fishing%2C+Bangladesh.+Photo+by+WorldFish%2C+2005,,"asia,bangladesh,fisheries,inland+fisheries,small-scale+fisheries",,89.736328,24.487148,6.0,http://www.flickr.com/photos/61545321@N06/6307380477/,http://farm7.staticflickr.com/6047/6307380477_a1f6003924.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,6047,7,a1f6003924,da408ecf1a,jpg,0
9054,2094040610,a82fd850a130ac845c80dc022885e1,21255424@N07,autarken,11-2007,1197056433,CASIO+COMPUTER+CO.%2CLTD+EX-P700,CIMG6340,,"asia,brian%27s+photos,india,kim",,78.008422,27.177843,11.0,http://www.flickr.com/photos/21255424@N07/2094040610/,http://farm3.staticflickr.com/2375/2094040610_6286091c01.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2375,3,6286091c01,c9a9813f8c,jpg,0
11435,4553966075,47d6179bf77e8433a87a27bd1eeb64de,46274484@N07,Crossroadsabc,04-2010,1272286330,,DSC_0182_s,,"2009,india,india%2Fnepal+2010,missions,misson",,77.074584,28.666491,7.0,http://www.flickr.com/photos/46274484@N07/4553966075/,http://farm4.staticflickr.com/3309/4553966075_1b7d493efd.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,3309,4,1b7d493efd,4eb3ec12c0,jpg,0
11615,7571328980,9037eff4b894f25e698a98c18c1834a,61784959@N00,revoldaw,07-2010,1342312338,NIKON+CORPORATION+NIKON+D80,2010.7.18%7E28+Travel+India+%26+HongKong+%28Agra+Fort%29,,"2010,a+symphony+of+lights,agra,agra+fort,banaras+hindu+university,brown+bread+bakery,catstreet,central,connaught+place,dasaswamedh+ghat,hong+kong+international+airport,hongkong,incheon+international+airport,india,indira+gandhi+international+airport,man+mo+temple,mong+kok,new+delhi,qutab+minar+complex,star+ferry,tajmahal,travel,tsim+sha+tsui+promenade,varanasi,victoria+peak,wan+chai,wellington+street+lin+heung+tea+house",,78.021426,27.181432,14.0,http://www.flickr.com/photos/61784959@N00/7571328980/,http://farm9.staticflickr.com/8143/7571328980_59cfbcfac4.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,8143,9,59cfbcfac4,9713622405,jpg,0
12152,7179754898,ced137cc66013302c7bd88afa185d9,74821492@N00,Rajesh_India,05-2012,1336791605,SONY+NEX-C3,Hope+%26+Aspiration...,Incredible+India+...Street%27s+of+Chennai%0AIndia+Exists+in+her+stories.%0AThe+signs+you+see+are+but+a+small+part+of+her+charm.%0ASee+through+these+pictures+a+slice+of+local+life%2Cwith+its+melange+of+customs%2Ctraditions+and+myths.%0ACome+be+part+of+the+story+of+%22Incredible+India%22+A+halo+%28from+Greek+%CE%B1%CC%94%CC%81%CE%BB%CF%89%CF%82%3B+also+known+as+a+nimbus%2C+icebow+or+gloriole%29+is+an+optical+phenomenon+produced+by+ice+crystals+creating+colored+or+white+arcs+and+spots+in+the+sky.+Many+are+near+the+sun+or+moon+but+others+are+elsewhere+and+even+in+the+opposite+part+of+the+sky.+They+can+also+form+around+artificial+lights+in+very+cold+weather+when+ice+crystals+called+diamond+dust+are+floating+in+the+nearby+air%E2%80%A6Wikipedia%0A%0APic+%C2%A9+Rajesh+Pamnani+2013,"chennai,india",,80.24958,13.060422,16.0,http://www.flickr.com/photos/74821492@N00/7179754898/,http://farm8.staticflickr.com/7091/7179754898_ef801cf479.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,7091,8,ef801cf479,47a5b31867,jpg,0
12290,9167231400,5d336ce89cdd6b70bfa47fc452e53f,37313707@N00,Bhakua,06-2013,1372514736,Nokia+N8-00,Biltu+%26+Seelora+with+their+Patnaik+Maain,Sent+from+my+Nokia+phone,"bhakua,rourkela",,84.887488,22.261891,16.0,http://www.flickr.com/photos/37313707@N00/9167231400/,http://farm6.staticflickr.com/5526/9167231400_8d2c4b4cd0.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,5526,6,8d2c4b4cd0,374e4551db,jpg,0
12950,1030034142,d8dd24bd35d04ba3ebcf93b73efafd3,8765969@N02,dmwyllie,10-2006,1186415953,Canon+EOS+350D+DIGITAL,Spaziergang,Benaulim+Beach.+Goa%2C+South+India.,"animales,animals,bueyes,buffalos,cows,goa,india,indien,mar,meer,playa,sea,south+india,strand,travel,vacas,world",,73.822631,15.4325,6.0,http://www.flickr.com/photos/8765969@N02/1030034142/,http://farm2.staticflickr.com/1268/1030034142_cc5777103b.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1268,2,cc5777103b,da4c1008af,jpg,0
13481,478340424,d8ebefcd6a1aee391a9dbf26c514a3e,17754816@N00,dougie131172,04-2007,1177938174,FUJIFILM+FinePix+S9500,Yuksom%2C+Temple,,,,88.200988,27.309553,10.0,http://www.flickr.com/photos/17754816@N00/478340424/,http://farm1.staticflickr.com/193/478340424_2cdc8f6ab8.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,193,1,2cdc8f6ab8,6bcb5817f5,jpg,0
13840,8472289771,d0f810a9b418a0c995e539a945b2dab9,22991176@N02,Antoine+49,02-2013,1360837173,NIKON+CORPORATION+NIKON+D80,Rajasthan.Jodhpur.Forteresse+de+Mehrangarh.17,,,,72.8833,26.470573,6.0,http://www.flickr.com/photos/22991176@N02/8472289771/,http://farm9.staticflickr.com/8531/8472289771_786e12be17.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,8531,9,786e12be17,ef02ecc104,jpg,0
15089,3074118057,197c5b1e48116bd7785a9775cdc54a78,41178808@N00,jonmartin+%28%29,11-2008,1228150111,Canon+EOS+DIGITAL+REBEL+XTi,20081112_JMG_5673,,"-1.33ev,65mm,eos,f13,hpexif,iso100,pakistan,rebel,xti",,75.632286,35.304759,11.0,http://www.flickr.com/photos/41178808@N00/3074118057/,http://farm4.staticflickr.com/3197/3074118057_e15886ac03.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3197,4,e15886ac03,e6728b0110,jpg,0
15348,196044558,ed50334244f92355d77aee63936c4324,81818938@N00,mihir1310,03-2005,1153654680,Samsung+Techwin+Digimax+530+%2F+KENOX+D530,Taj+Mahal,,taj+mahal,,78.040094,27.175132,10.0,http://www.flickr.com/photos/81818938@N00/196044558/,http://farm1.staticflickr.com/70/196044558_d7bc63841b.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,70,1,d7bc63841b,d7bc63841b,jpg,0
15724,2528671360,7383c9662a7caaa776d65517eecf30ca,62451331@N00,Paul+Carvill,04-2008,1211908628,Panasonic+DMC-FX33,Red+Fort%2C+Agra,,,,78.034279,27.196033,14.0,http://www.flickr.com/photos/62451331@N00/2528671360/,http://farm3.staticflickr.com/2313/2528671360_3971bf1afa.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,2313,3,3971bf1afa,84867b0c2c,jpg,0
17010,7536385196,bc745235e993ae6e1657b295556bdb22,8796403@N06,shiva1o8,04-2004,1341849918,,Image032_33,,,,73.910103,15.5019,16.0,http://www.flickr.com/photos/8796403@N06/7536385196/,http://farm9.staticflickr.com/8155/7536385196_3b5a4cdde0.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,8155,9,3b5a4cdde0,3d4096f6d7,jpg,0
17543,2995917864,108395452c6b60cf2958f0e887dd696,31302833@N04,mafate69,07-2008,1225643088,SAMSUNG+TECHWIN+CO.%2C+LTD.+Samsung+S850,Tibetan+demo%2C+2%2F12+Nepal,Manifestation+tib%C3%A9taine+d%C3%A9but+ao%C3%BBt+2008+pr%C3%A8s+de+l%27ambassade+de+Chine+%C3%A0+Kathmandu.%0AEn+20+minutes%2C+environ+une+centaine+de+manifestants+se+font+arr%C3%AAt%C3%A9.+%0A%0A-------------------------------------------------%0A%0ATibetan+demonstration+in+the+beginning+of+August%2C+2008+near+the+embassy+of+China+to+Kathmandu.%0AIn+20+minutes%2C+approximately++hundred%27s+demonstrators+be+arrested.,"action,activiste,asia,demo,demonstration,manifestation,n%C3%A9pal,nepal,street,tibet",,85.31785,27.713166,16.0,http://www.flickr.com/photos/31302833@N04/2995917864/,http://farm4.staticflickr.com/3046/2995917864_dd9cd41681.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3046,4,dd9cd41681,99ced7662e,jpg,0
17657,2094015084,91b4b5f8dce3238a67ea2bf57425925,21255424@N07,autarken,11-2007,1197055574,CASIO+COMPUTER+CO.%2CLTD+EX-P700,CIMG6281,,"asia,brian%27s+photos,india,taj+mahal",,78.008422,27.177843,11.0,http://www.flickr.com/photos/21255424@N07/2094015084/,http://farm3.staticflickr.com/2365/2094015084_2ef2df5734.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2365,3,2ef2df5734,4d7e20cd98,jpg,0
17660,6196538724,4b5cb68fbf9eeb34e86fc1180ffe08b,43643447@N00,gholkr,09-2010,1317337397,Canon+EOS+7D,IMG_0700,,,,89.64569,27.532629,7.0,http://www.flickr.com/photos/43643447@N00/6196538724/,http://farm7.staticflickr.com/6129/6196538724_8b2425b625.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,6129,7,8b2425b625,eef6511523,jpg,0
18013,5845076971,cf42d7925965af24db6327e93ef66f4e,7956695@N03,Maurya+Rohit,06-2011,1308410543,NIKON+CORPORATION+NIKON+D5000,View+from+%22Himavad+Gopalaswamy+Betta%22,%3Ca+href%3D%22http%3A%2F%2Fen.wikipedia.org%2Fwiki%2FHimavad_Gopalaswamy_Betta%22+rel%3D%22nofollow%22%3EHimavad+Gopalaswamy+Betta%3C%2Fa%3E,"2011,bandipur,d5000,india,karnataka,nikon,travel",,76.629638,11.675436,11.0,http://www.flickr.com/photos/7956695@N03/5845076971/,http://farm3.staticflickr.com/2622/5845076971_54d21fd25c.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2622,3,54d21fd25c,f08a5cf01d,jpg,0
18376,8471778967,beafb117316943e1f9a2270efbff72e,8796403@N06,shiva1o8,02-2013,1360815391,LEICA+D-LUX+5,L1070403.jpg,,,,81.889858,25.440949,12.0,http://www.flickr.com/photos/8796403@N06/8471778967/,http://farm9.staticflickr.com/8380/8471778967_99a725bbe8.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,8380,9,99a725bbe8,bb2cbb906e,jpg,0
19080,3230001369,5d99a928745e9faa668626ae641a1a5,24574470@N00,sankarshan,01-2009,1233032691,Canon+PowerShot+A550,01048.jpg,,"aguada,anjuna,baga,calangute,goa,maddo,north+goa,vaddo",,73.763494,15.549787,13.0,http://www.flickr.com/photos/24574470@N00/3230001369/,http://farm4.staticflickr.com/3504/3230001369_7b2af27ef2.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,3504,4,7b2af27ef2,253ae0784c,jpg,0
19468,2909835769,67106a277ad795e6b9734a61b42e62e6,98245622@N00,%E2%99%A3+%E2%84%93+u+m+i+%C3%A8+r+e+%E2%99%A3,12-2007,1223065994,PENTAX+Corporation+PENTAX+Optio+S6,Jodhpur%2C+Rajasthan,India+%282007%29,"asia,azul,blue,city,ciudad,desert,desierto,hindu,hinduismo,india,jodhpur,krishna,pa,palace,rajasthan",,73.023033,26.29732,16.0,http://www.flickr.com/photos/98245622@N00/2909835769/,http://farm4.staticflickr.com/3231/2909835769_c9557e5573.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,3231,4,c9557e5573,84b7cb3c84,jpg,0
20016,4473417921,f94dd636a8df83c70b26e9345f089de,35967967@N02,laazik,03-2010,1269888046,NIKON+CORPORATION+NIKON+D90,Romeo,,"dal+lake,houseboats,india,kashmir,srinagar",,74.841957,34.088634,12.0,http://www.flickr.com/photos/35967967@N02/4473417921/,http://farm3.staticflickr.com/2750/4473417921_7d206c0bd1.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2750,3,7d206c0bd1,1885e1973c,jpg,0
20246,6272830384,763ba95858debac4719bfc8ba7837330,24203582@N04,Tuinslak,10-2011,1319381079,NIKON+CORPORATION+NIKON+D3000,DSC_6112,,,,90.628967,30.892797,7.0,http://www.flickr.com/photos/24203582@N04/6272830384/,http://farm7.staticflickr.com/6036/6272830384_dff592bab5.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,6036,7,dff592bab5,1da0e6d5eb,jpg,0
20446,2832816007,bf6eb81519a1d3601989ec1a080f2f5,44124298927@N01,Ravages,08-2008,1220719407,NIKON+CORPORATION+NIKON+D80,Golden+Temple%2C+Amritsar.,,"aarthy,amritsar,architecture,flickrmeet,flickrtrip,fun,history,holiday,india,indianness,monument,nav,old,people,places,punjab,ravages,stone",,74.876246,31.619839,14.0,http://www.flickr.com/photos/44124298927@N01/2832816007/,http://farm4.staticflickr.com/3133/2832816007_5b3ddb4081.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3133,4,5b3ddb4081,6136320fc5,jpg,0
21378,8609819430,fc86d61edaf8adbbaac626257c4be72,87850762@N02,Simply_Sundar,03-2013,1364815133,Canon+PowerShot+SX240+HS,1..2..Take+off%21%21,,"ecr,https%3A%2F%2Fwww.facebook.com%2Fsimplysundarphotography,lake,muttukadu,simply+sundar+photography,simply_sundar,sundar,sundareswaran,sundareswaran+padmanabhan",,80.246694,12.811843,16.0,http://www.flickr.com/photos/87850762@N02/8609819430/,http://farm9.staticflickr.com/8107/8609819430_9d1f812ff1.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,8107,9,9d1f812ff1,d3ae95578e,jpg,0
21536,168596272,734fdc363f1d2e539b1d640e431,69775797@N00,hoodsie,09-2005,1150504848,PENTAX+Corporation+PENTAX+Optio+750Z,Afghanistan,,"afghanistan,children",,69.016113,34.957995,4.0,http://www.flickr.com/photos/69775797@N00/168596272/,http://farm1.staticflickr.com/55/168596272_213aaf670f.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,55,1,213aaf670f,213aaf670f,jpg,0
22052,3547590206,31cdfe7c7f464ac8562bf29a24761e78,72155957@N00,varunshiv,04-2009,1242780882,Panasonic+DMC-FZ18,Firoz+Shah%27s+tomb+interior,Note+the+passageway+leading+out+from+inside+the+arch.+It+leads+to+the+madrasa+rooms+adjacent+to+the+tomb.+The+madrasa+is+L+shaped+with+the+tomb+at+the+junction+of+the+two+arms%2C+and+an+identical+passageway+leads+out+into+the+other+arm+as+well.,"delhi,firoz+shah+tughlaq,firoz+shah+tughlaq%27s+tomb,hauz+khas,tughlak,tughlaq",,77.193782,28.553128,16.0,http://www.flickr.com/photos/72155957@N00/3547590206/,http://farm4.staticflickr.com/3633/3547590206_2162b5235d.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,3633,4,2162b5235d,42811ac35e,jpg,0
22123,6464286529,e17090f78d9a7f68271324d19f8da91,37850683@N04,parth+joshi,12-2011,1323150141,NIKON+CORPORATION+NIKON+D3000,pedal+yatri+%237,ride+to+the+Vice+President%27s+residence%2C+india+gate%2C+maulana+azad+road%2C+delhi,"asian+pied+starling,birds,cycling,india+gate,monday+blues,musings,pedal+yatri,vice+president,white+wagtail,yellow+wagtail",,77.220668,28.610534,16.0,http://www.flickr.com/photos/37850683@N04/6464286529/,http://farm8.staticflickr.com/7159/6464286529_8a3241a74b.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,7159,8,8a3241a74b,a5dd0698da,jpg,0
23108,3640699318,5da535192efb178d5719df3061522d4b,36664496@N03,Wild+Pixels,02-2014,1245388210,,BrunoRaymond_20090708_IMG_1150,,"bangalore,flowers,india,karnataka,market",,77.644533,12.958675,16.0,http://www.flickr.com/photos/36664496@N03/3640699318/,http://farm3.staticflickr.com/2476/3640699318_243b239a72.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,2476,3,243b239a72,38f096fc3e,jpg,0
23260,9642815165,ed349635f1dc1696196859fb5eecb568,60474555@N00,chandankumar.com,09-2013,1378042397,NIKON+CORPORATION+NIKON+D5000,Closeup,,"bangalore,dragonfly,india,karnataka",,77.584011,13.044675,16.0,http://www.flickr.com/photos/60474555@N00/9642815165/,http://farm3.staticflickr.com/2817/9642815165_9388a2e8a1.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2817,3,9388a2e8a1,64dc371978,jpg,0
23409,4152380936,7093d5963e7c1dba60bb908cac14aabc,27647890@N03,strudelt,11-2009,1259730759,Canon+EOS+DIGITAL+REBEL+XSi,Taj+Mahal,,"india,perspective,taj+mahal,uttar+pradesh,vanishing+point",,78.04063,27.171248,15.0,http://www.flickr.com/photos/27647890@N03/4152380936/,http://farm3.staticflickr.com/2792/4152380936_81239bd485.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,2792,3,81239bd485,1a043ff733,jpg,0
24722,25515353,2f649df9a960924483839b716210b5d8,61886413@N00,jshiggins,11-2004,1121196306,FUJI+PHOTO+FILM+CO.%2C+LTD.+SP-2000,,,"asia,higgins,j.,nepal,stephen,travel",,84.550781,27.974997,5.0,http://www.flickr.com/photos/61886413@N00/25515353/,http://farm1.staticflickr.com/23/25515353_6336d5de64.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,23,1,6336d5de64,6336d5de64,jpg,0
26591,172118083,d02e1227b44356ece768b51c3b634985,99373037@N00,24thcentury,06-2006,1150915883,Canon+PowerShot+S410,Elephant+Carvings,,"carvings,hampi,india,ruins",,76.481323,15.347761,7.0,http://www.flickr.com/photos/99373037@N00/172118083/,http://farm1.staticflickr.com/77/172118083_9a139e24fb.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,77,1,9a139e24fb,9a139e24fb,jpg,0
27021,615678435,872e14e935e72243ade3dd4121c925,89044848@N00,Kumara+Sastry,07-2004,1182728130,FUJIFILM+FinePix2400Zoom,DSCF0076,,"agra,agra+fort,illigal+india+trip,india,india+2004,india+july+2004,uttar+pradesh",,78.02134,27.180611,15.0,http://www.flickr.com/photos/89044848@N00/615678435/,http://farm2.staticflickr.com/1384/615678435_c3c931d96c.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1384,2,c3c931d96c,27a61f0049,jpg,0
28791,5946945381,7c87d08251d5754ba6bd96524673fd2,53396810@N00,Nicol%C3%A1s+Sanguinetti,06-2011,1310928539,SONY+DSLR-A200,Taj+Mahal,I%27m+the+lucky+person+who+chooses+to+visit+the+Taj+Mahal+when+they+are+cleaning+the+pool.+Yep%2C+there+goes+the+%22Taj+reflection%22+photo.,,,78.040781,27.172422,13.0,http://www.flickr.com/photos/53396810@N00/5946945381/,http://farm7.staticflickr.com/6030/5946945381_db3c90253b.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,6030,7,db3c90253b,6d1c0b588b,jpg,0
29924,4896737076,d4c529e933a66027adf0ed4eb5eb34f,24574470@N00,sankarshan,08-2010,1281931711,NIKON+CORPORATION+NIKON+D90,DSC_0118,,"daulatabad,daulatabad+fort,ellora,road+trip",,75.177898,20.01658,13.0,http://www.flickr.com/photos/24574470@N00/4896737076/,http://farm5.staticflickr.com/4097/4896737076_9488226f22.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,4097,5,9488226f22,c473e5e011,jpg,0
